Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
add_900000626,0.14,2,None,None,None
read_hidden_1_1x1_9_103,0.13,None,3,None,None
multiply_900000494,0.13,2,None,None,None
add_900000627,0.23,2,None,None,None
read_hidden_1_1x1_9_104,0.17,None,3,None,None
multiply_900000495,0.23,2,None,None,None
add_900000628,0.19,2,None,None,None
read_hidden_1_1x1_9_105,0.44,None,3,None,None
multiply_900000496,0.19,2,None,None,None
add_900000629,0.14,2,None,None,None
read_hidden_1_1x1_9_106,0.33,None,3,None,None
multiply_900000497,0.42,2,None,None,None
add_900000630,0.39,2,None,None,None
read_hidden_1_1x1_9_107,0.46,None,3,None,None
multiply_900000498,0.12,2,None,None,None
add_900000631,0.37,2,None,None,None
read_hidden_1_1x1_9_108,0.18,None,3,None,None
multiply_900000499,0.17,2,None,None,None
add_900000632,0.20,2,None,None,None
read_hidden_1_1x1_9_109,0.43,None,3,None,None
multiply_900000500,0.45,2,None,None,None
add_900000633,0.40,2,None,None,None
read_hidden_1_1x1_9_110,0.45,None,3,None,None
multiply_900000501,0.31,2,None,None,None
add_900000634,0.22,2,None,None,None
read_hidden_1_1x1_9_111,0.41,None,3,None,None
multiply_900000502,0.47,2,None,None,None
add_900000635,0.18,2,None,None,None
read_hidden_1_1x1_9_112,0.20,None,3,None,None
multiply_900000503,0.21,2,None,None,None
add_900000636,0.17,2,None,None,None
read_hidden_1_1x1_9_113,0.37,None,3,None,None
multiply_900000504,0.13,2,None,None,None
add_900000637,0.24,2,None,None,None
read_hidden_1_1x1_9_114,0.23,None,3,None,None
multiply_900000505,0.25,2,None,None,None
add_900000638,0.12,2,None,None,None
read_hidden_1_1x1_9_115,0.48,None,3,None,None
multiply_900000506,0.35,2,None,None,None
add_900000639,0.26,2,None,None,None
read_hidden_1_1x1_9_116,0.22,None,3,None,None
multiply_900000507,0.29,2,None,None,None
add_900000640,0.13,2,None,None,None
read_hidden_1_1x1_9_117,0.11,None,3,None,None
multiply_900000508,0.30,2,None,None,None
add_900000641,0.30,2,None,None,None
read_hidden_1_1x1_9_118,0.11,None,3,None,None
multiply_900000509,0.23,2,None,None,None
add_900000642,0.46,2,None,None,None
read_hidden_1_1x1_9_119,0.16,None,3,None,None
multiply_900000510,0.48,2,None,None,None
add_900000643,0.18,2,None,None,None
read_hidden_1_1x1_9_120,0.23,None,3,None,None
multiply_900000511,0.12,2,None,None,None
add_900000644,0.22,2,None,None,None
read_hidden_1_1x1_9_121,0.30,None,3,None,None
multiply_900000512,0.15,2,None,None,None
add_900000645,0.14,2,None,None,None
read_hidden_1_1x1_9_122,0.45,None,3,None,None
multiply_900000513,0.38,2,None,None,None
add_900000646,0.37,2,None,None,None
read_hidden_1_1x1_9_123,0.24,None,3,None,None
multiply_900000514,0.19,2,None,None,None
add_900000647,0.28,2,None,None,None
read_hidden_1_1x1_9_124,0.37,None,3,None,None
multiply_900000515,0.19,2,None,None,None
add_900000648,0.27,2,None,None,None
read_hidden_1_1x1_9_125,0.16,None,3,None,None
multiply_900000516,0.46,2,None,None,None
add_900000649,0.12,2,None,None,None
read_hidden_1_1x1_9_126,0.42,None,3,None,None
multiply_900000517,0.27,2,None,None,None
add_900000650,0.27,2,None,None,None
read_hidden_1_1x1_9_127,0.42,None,3,None,None
multiply_900000518,0.35,2,None,None,None
add_900000651,0.21,2,None,None,None
read_cell_hidden_1x1_9_0,0.45,None,3,None,None
multiply_900000519,0.46,2,None,None,None
add_900000652,0.38,2,None,None,None
multiply_900000520,0.11,2,None,None,None
add_900000653,0.11,2,None,None,None
multiply_900000521,0.34,2,None,None,None
add_900000654,0.37,2,None,None,None
multiply_900000522,0.38,2,None,None,None
add_900000655,0.19,2,None,None,None
multiply_900000523,0.39,2,None,None,None
add_900000656,0.34,2,None,None,None
multiply_900000524,0.22,2,None,None,None
add_900000657,0.32,2,None,None,None
multiply_900000525,0.15,2,None,None,None
add_900000658,0.39,2,None,None,None
multiply_900000526,0.31,2,None,None,None
add_900000659,0.48,2,None,None,None
multiply_900000527,0.42,2,None,None,None
add_900000660,0.47,2,None,None,None
multiply_900000528,0.34,2,None,None,None
add_900000661,0.41,2,None,None,None
multiply_900000529,0.24,2,None,None,None
add_900000662,0.23,2,None,None,None
multiply_900000530,0.30,2,None,None,None
add_900000663,0.13,2,None,None,None
multiply_900000531,0.38,2,None,None,None
add_900000664,0.17,2,None,None,None
multiply_900000532,0.31,2,None,None,None
add_900000665,0.34,2,None,None,None
multiply_900000533,0.47,2,None,None,None
add_900000666,0.45,2,None,None,None
multiply_900000534,0.47,2,None,None,None
add_900000667,0.27,2,None,None,None
multiply_900000535,0.40,2,None,None,None
add_900000668,0.16,2,None,None,None
multiply_900000536,0.20,2,None,None,None
add_900000669,0.49,2,None,None,None
multiply_900000537,0.27,2,None,None,None
add_900000670,0.32,2,None,None,None
multiply_900000538,0.43,2,None,None,None
add_900000671,0.39,2,None,None,None
multiply_900000539,0.20,2,None,None,None
add_900000672,0.16,2,None,None,None
multiply_900000540,0.24,2,None,None,None
add_900000673,0.33,2,None,None,None
multiply_900000541,0.17,2,None,None,None
add_900000674,0.30,2,None,None,None
multiply_900000542,0.12,2,None,None,None
add_900000675,0.40,2,None,None,None
multiply_900000543,0.33,2,None,None,None
add_900000676,0.32,2,None,None,None
multiply_900000544,0.22,2,None,None,None
add_900000677,0.48,2,None,None,None
multiply_900000545,0.29,2,None,None,None
add_900000678,0.22,2,None,None,None
multiply_900000546,0.25,2,None,None,None
add_900000679,0.21,2,None,None,None
multiply_900000547,0.40,2,None,None,None
add_900000680,0.20,2,None,None,None
multiply_900000548,0.11,2,None,None,None
add_900000681,0.37,2,None,None,None
multiply_900000549,0.47,2,None,None,None
add_900000682,0.29,2,None,None,None
multiply_900000550,0.20,2,None,None,None
add_900000683,0.15,2,None,None,None
multiply_900000551,0.25,2,None,None,None
add_900000684,0.43,2,None,None,None
multiply_900000552,0.31,2,None,None,None
add_900000685,0.18,2,None,None,None
multiply_900000553,0.11,2,None,None,None
add_900000686,0.18,2,None,None,None
multiply_900000554,0.30,2,None,None,None
add_900000687,0.29,2,None,None,None
multiply_900000555,0.21,2,None,None,None
add_900000688,0.44,2,None,None,None
multiply_900000556,0.20,2,None,None,None
add_900000689,0.30,2,None,None,None
multiply_900000557,0.44,2,None,None,None
add_900000690,0.39,2,None,None,None
multiply_900000558,0.14,2,None,None,None
add_900000691,0.38,2,None,None,None
multiply_900000559,0.33,2,None,None,None
add_900000692,0.11,2,None,None,None
multiply_900000560,0.42,2,None,None,None
add_900000693,0.39,2,None,None,None
multiply_900000561,0.35,2,None,None,None
add_900000694,0.37,2,None,None,None
multiply_900000562,0.34,2,None,None,None
add_900000695,0.44,2,None,None,None
multiply_900000563,0.42,2,None,None,None
add_900000696,0.48,2,None,None,None
multiply_900000564,0.35,2,None,None,None
add_900000697,0.10,2,None,None,None
multiply_900000565,0.17,2,None,None,None
add_900000698,0.37,2,None,None,None
multiply_900000566,0.44,2,None,None,None
add_900000699,0.22,2,None,None,None
multiply_900000567,0.31,2,None,None,None
add_900000700,0.25,2,None,None,None
multiply_900000568,0.48,2,None,None,None
add_900000701,0.33,2,None,None,None
multiply_900000569,0.37,2,None,None,None
add_900000702,0.13,2,None,None,None
multiply_900000570,0.21,2,None,None,None
add_900000703,0.44,2,None,None,None
multiply_900000571,0.11,2,None,None,None
add_900000704,0.33,2,None,None,None
multiply_900000572,0.18,2,None,None,None
add_900000705,0.28,2,None,None,None
multiply_900000573,0.17,2,None,None,None
add_900000706,0.12,2,None,None,None
multiply_900000574,0.40,2,None,None,None
add_900000707,0.39,2,None,None,None
multiply_900000575,0.27,2,None,None,None
add_900000708,0.22,2,None,None,None
multiply_900000576,0.30,2,None,None,None
add_900000709,0.25,2,None,None,None
multiply_900000577,0.45,2,None,None,None
add_900000710,0.14,2,None,None,None
multiply_900000578,0.16,2,None,None,None
add_900000711,0.42,2,None,None,None
multiply_900000579,0.32,2,None,None,None
add_900000712,0.23,2,None,None,None
multiply_900000580,0.49,2,None,None,None
add_900000713,0.13,2,None,None,None
multiply_900000581,0.23,2,None,None,None
add_900000714,0.28,2,None,None,None
multiply_900000582,0.46,2,None,None,None
add_900000715,0.22,2,None,None,None
multiply_900000583,0.16,2,None,None,None
add_900000716,0.39,2,None,None,None
multiply_900000584,0.13,2,None,None,None
add_900000717,0.35,2,None,None,None
multiply_900000585,0.44,2,None,None,None
add_900000718,0.47,2,None,None,None
multiply_900000586,0.42,2,None,None,None
add_900000719,0.40,2,None,None,None
multiply_900000587,0.24,2,None,None,None
add_900000720,0.31,2,None,None,None
multiply_900000588,0.24,2,None,None,None
add_900000721,0.47,2,None,None,None
multiply_900000589,0.49,2,None,None,None
add_900000722,0.42,2,None,None,None
multiply_900000590,0.48,2,None,None,None
add_900000723,0.40,2,None,None,None
multiply_900000591,0.22,2,None,None,None
add_900000724,0.33,2,None,None,None
multiply_900000592,0.41,2,None,None,None
add_900000725,0.44,2,None,None,None
multiply_900000593,0.11,2,None,None,None
add_900000726,0.44,2,None,None,None
multiply_900000594,0.37,2,None,None,None
add_900000727,0.27,2,None,None,None
multiply_900000595,0.42,2,None,None,None
add_900000728,0.13,2,None,None,None
multiply_900000596,0.18,2,None,None,None
add_900000729,0.17,2,None,None,None
multiply_900000597,0.21,2,None,None,None
add_900000730,0.31,2,None,None,None
multiply_900000598,0.31,2,None,None,None
add_900000731,0.37,2,None,None,None
multiply_900000599,0.47,2,None,None,None
add_900000732,0.23,2,None,None,None
multiply_900000600,0.35,2,None,None,None
add_900000733,0.11,2,None,None,None
multiply_900000601,0.46,2,None,None,None
add_900000734,0.31,2,None,None,None
multiply_900000602,0.36,2,None,None,None
add_900000735,0.45,2,None,None,None
multiply_900000603,0.23,2,None,None,None
add_900000736,0.31,2,None,None,None
multiply_900000604,0.40,2,None,None,None
add_900000737,0.49,2,None,None,None
multiply_900000605,0.48,2,None,None,None
add_900000738,0.25,2,None,None,None
multiply_900000606,0.15,2,None,None,None
add_900000739,0.13,2,None,None,None
multiply_900000607,0.34,2,None,None,None
add_900000740,0.10,2,None,None,None
multiply_900000608,0.38,2,None,None,None
add_900000741,0.38,2,None,None,None
multiply_900000609,0.20,2,None,None,None
add_900000742,0.24,2,None,None,None
multiply_900000610,0.27,2,None,None,None
add_900000743,0.23,2,None,None,None
multiply_900000611,0.30,2,None,None,None
add_900000744,0.36,2,None,None,None
multiply_900000612,0.44,2,None,None,None
add_900000745,0.24,2,None,None,None
multiply_900000613,0.25,2,None,None,None
add_900000746,0.19,2,None,None,None
multiply_900000614,0.39,2,None,None,None
add_900000747,0.48,2,None,None,None
multiply_900000615,0.20,2,None,None,None
add_900000748,0.36,2,None,None,None
multiply_900000616,0.34,2,None,None,None
add_900000749,0.12,2,None,None,None
multiply_900000617,0.37,2,None,None,None
add_900000750,0.26,2,None,None,None
multiply_900000618,0.32,2,None,None,None
add_900000751,0.45,2,None,None,None
multiply_900000619,0.41,2,None,None,None
add_900000752,0.27,2,None,None,None
multiply_900000620,0.36,2,None,None,None
add_900000753,0.14,2,None,None,None
multiply_900000621,0.19,2,None,None,None
add_900000754,0.12,2,None,None,None
multiply_900000622,0.48,2,None,None,None
add_900000755,0.49,2,None,None,None
multiply_900000623,0.20,2,None,None,None
add_900000756,0.12,2,None,None,None
multiply_900000624,0.11,2,None,None,None
add_900000757,0.39,2,None,None,None
multiply_900000625,0.34,2,None,None,None
add_900000758,0.23,2,None,None,None
multiply_900000626,0.48,2,None,None,None
add_900000759,0.44,2,None,None,None
multiply_900000627,0.49,2,None,None,None
add_900000760,0.12,2,None,None,None
multiply_900000628,0.32,2,None,None,None
add_900000761,0.38,2,None,None,None
multiply_900000629,0.30,2,None,None,None
add_900000762,0.47,2,None,None,None
multiply_900000630,0.44,2,None,None,None
add_900000763,0.27,2,None,None,None
multiply_900000631,0.31,2,None,None,None
add_900000764,0.41,2,None,None,None
multiply_900000632,0.48,2,None,None,None
add_900000765,0.18,2,None,None,None
multiply_900000633,0.33,2,None,None,None
add_900000766,0.42,2,None,None,None
multiply_900000634,0.16,2,None,None,None
add_900000767,0.15,2,None,None,None
multiply_900000635,0.18,2,None,None,None
add_900000768,0.47,2,None,None,None
multiply_900000636,0.20,2,None,None,None
add_900000769,0.27,2,None,None,None
multiply_900000637,0.13,2,None,None,None
add_900000770,0.32,2,None,None,None
multiply_900000638,0.46,2,None,None,None
add_900000771,0.11,2,None,None,None
multiply_900000639,0.33,2,None,None,None
add_900000772,0.31,2,None,None,None
multiply_900000640,0.36,2,None,None,None
add_900000773,0.49,2,None,None,None
multiply_900000641,0.48,2,None,None,None
add_900000774,0.30,2,None,None,None
multiply_900000642,0.42,2,None,None,None
add_900000775,0.29,2,None,None,None
multiply_900000643,0.47,2,None,None,None
add_900000776,0.32,2,None,None,None
multiply_900000644,0.42,2,None,None,None
add_900000777,0.37,2,None,None,None
multiply_900000645,0.24,2,None,None,None
add_900000778,0.48,2,None,None,None
multiply_900000646,0.12,2,None,None,None
add_900000779,0.19,2,None,None,None
multiply_900000647,0.47,2,None,None,None
add_900000781,0.27,2,None,None,None
add_900001036,0.17,2,None,None,None
multiply_900000648,0.30,2,None,None,None
add_900000782,0.16,2,None,None,None
multiply_900000649,0.28,2,None,None,None
add_900000783,0.22,2,None,None,None
multiply_900000650,0.43,2,None,None,None
add_900000784,0.39,2,None,None,None
multiply_900000651,0.26,2,None,None,None
add_900000785,0.33,2,None,None,None
multiply_900000652,0.14,2,None,None,None
add_900000786,0.37,2,None,None,None
multiply_900000653,0.20,2,None,None,None
add_900000787,0.11,2,None,None,None
multiply_900000654,0.21,2,None,None,None
add_900000788,0.25,2,None,None,None
multiply_900000655,0.43,2,None,None,None
add_900000789,0.14,2,None,None,None
multiply_900000656,0.24,2,None,None,None
add_900000790,0.32,2,None,None,None
multiply_900000657,0.40,2,None,None,None
add_900000791,0.44,2,None,None,None
multiply_900000658,0.18,2,None,None,None
add_900000792,0.29,2,None,None,None
multiply_900000659,0.31,2,None,None,None
add_900000793,0.41,2,None,None,None
multiply_900000660,0.36,2,None,None,None
add_900000794,0.19,2,None,None,None
multiply_900000661,0.43,2,None,None,None
add_900000795,0.39,2,None,None,None
multiply_900000662,0.14,2,None,None,None
add_900000796,0.25,2,None,None,None
multiply_900000663,0.44,2,None,None,None
add_900000797,0.34,2,None,None,None
multiply_900000664,0.14,2,None,None,None
add_900000798,0.34,2,None,None,None
multiply_900000665,0.16,2,None,None,None
add_900000799,0.12,2,None,None,None
multiply_900000666,0.39,2,None,None,None
add_900000800,0.11,2,None,None,None
multiply_900000667,0.21,2,None,None,None
add_900000801,0.16,2,None,None,None
multiply_900000668,0.41,2,None,None,None
add_900000802,0.24,2,None,None,None
multiply_900000669,0.23,2,None,None,None
add_900000803,0.49,2,None,None,None
multiply_900000670,0.42,2,None,None,None
add_900000804,0.12,2,None,None,None
multiply_900000671,0.36,2,None,None,None
add_900000805,0.18,2,None,None,None
multiply_900000672,0.38,2,None,None,None
add_900000806,0.41,2,None,None,None
multiply_900000673,0.14,2,None,None,None
add_900000807,0.46,2,None,None,None
multiply_900000674,0.31,2,None,None,None
add_900000808,0.47,2,None,None,None
multiply_900000675,0.14,2,None,None,None
add_900000809,0.20,2,None,None,None
multiply_900000676,0.28,2,None,None,None
add_900000810,0.41,2,None,None,None
multiply_900000677,0.45,2,None,None,None
add_900000811,0.19,2,None,None,None
multiply_900000678,0.24,2,None,None,None
add_900000812,0.48,2,None,None,None
multiply_900000679,0.29,2,None,None,None
add_900000813,0.17,2,None,None,None
multiply_900000680,0.35,2,None,None,None
add_900000814,0.18,2,None,None,None
multiply_900000681,0.32,2,None,None,None
add_900000815,0.14,2,None,None,None
multiply_900000682,0.48,2,None,None,None
add_900000816,0.42,2,None,None,None
multiply_900000683,0.44,2,None,None,None
add_900000817,0.14,2,None,None,None
multiply_900000684,0.24,2,None,None,None
add_900000818,0.29,2,None,None,None
multiply_900000685,0.20,2,None,None,None
add_900000819,0.27,2,None,None,None
multiply_900000686,0.14,2,None,None,None
add_900000820,0.28,2,None,None,None
multiply_900000687,0.47,2,None,None,None
add_900000821,0.24,2,None,None,None
multiply_900000688,0.34,2,None,None,None
add_900000822,0.23,2,None,None,None
multiply_900000689,0.42,2,None,None,None
add_900000823,0.34,2,None,None,None
multiply_900000690,0.38,2,None,None,None
add_900000824,0.24,2,None,None,None
multiply_900000691,0.28,2,None,None,None
add_900000825,0.36,2,None,None,None
multiply_900000692,0.18,2,None,None,None
add_900000826,0.17,2,None,None,None
multiply_900000693,0.41,2,None,None,None
add_900000827,0.24,2,None,None,None
multiply_900000694,0.26,2,None,None,None
add_900000828,0.14,2,None,None,None
multiply_900000695,0.27,2,None,None,None
add_900000829,0.27,2,None,None,None
